posicao,titulo,artista,gravadora,distribuidora,periodo,ano,mes
28,Nem Namorado E Nem Ficante (Ao Vivo),"Israel & Rodolffo, Maiara & Maraisa",Som Livre,n/d,10/2022,2022,10
29,Melodia Alucinógena,DJ AK BR & Dj Darge,Artista Independente,n/d,10/2022,2022,10
30,Gostosinha É Ela,Felipe Amorim,Artista Independente,n/d,10/2022,2022,10
31,202,Kweller & Enzo Cello,Artista Independente,n/d,10/2022,2022,10
32,Meu Número (Ao Vivo),"Hugo & Guilherme, Jorge & Mateus",Som Livre,n/d,10/2022,2022,10
33,Baile no Morro,"Mc Tairon, Mc Vitin Da Igrejinha & Dj Win",Artista Independente,n/d,10/2022,2022,10
34,Evento Cancelado (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,10/2022,2022,10
35,As It Was,Harry Styles,Sony Music Entertainment,n/d,10/2022,2022,10
36,Acabei De Terminar (Ao Vivo),Paulo e Nathan & Hugo & Guilherme,Sony Music Entertainment,n/d,10/2022,2022,10
37,No Ouvidinho,Felipe Amorim,Artista Independente,n/d,10/2022,2022,10
38,Gatilho (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,10/2022,2022,10
39,Né Segredo,"Mc Cabelinho, Victor Wao & Bairro 13",Artista Independente,n/d,10/2022,2022,10
40,Dengo,João Gomes,Artista Independente,n/d,10/2022,2022,10
41,Erro Planejado (Ao Vivo),"Luan Santana, Henrique & Juliano",Sony Music Entertainment,n/d,10/2022,2022,10
42,Molhando o Volante,Jorge & Mateus,Som Livre,n/d,10/2022,2022,10
43,Tchuco Nela,MC Rogerinho & Wesley Safadão,Artista Independente,n/d,10/2022,2022,10
44,Quem Não Conhece Tá Sem Internet,"Mc Marks, DJ Boy & Dj GM",GR6 Music,n/d,10/2022,2022,10
45,Bandido,Zé Felipe & MC Mari,Som Livre,n/d,10/2022,2022,10
46,Vampiro,"Matuê, WIU & Teto",Sony Music Entertainment,n/d,10/2022,2022,10
47,Tubarão Te Amo (feat. Mc RF),"Mc Jhenny, Tchakabum & Dj LK da Escócia",Artista Independente,n/d,10/2022,2022,10
48,Arranhão (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,10/2022,2022,10
49,Primeiro Beck Ela Me Mamou,"Mc Kitinho, Silva Mc, Mc Guizinho Niaz &, DJ Deivão",Artista Independente,n/d,10/2022,2022,10
50,Vai Lá Em Casa Hoje (feat. Marília Mendonça),George Henrique & Rodrigo,Artista Independente,n/d,10/2022,2022,10
1,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Group,n/d,11/2022,2022,11
2,Haja Colírio (Feat. Hugo & Guilherme) (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,11/2022,2022,11
3,Evoque Prata,"Mc Menor HR, Mc Menor SG & DJ Escobar",Artista Independente,n/d,11/2022,2022,11
4,Felina,Wiu & Mc Ryan SP,Sony Music Entertainment,n/d,11/2022,2022,11
5,Casei Com a Putaria (Feat Love Funk),Mc Paiva ZS & MC Ryan SP,Artista Independente,n/d,11/2022,2022,11
6,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,Sony Music Entertainment,n/d,11/2022,2022,11
7,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,n/d,11/2022,2022,11
8,Beijo de Glicose (Ao Vivo),"Diego & Victor Hugo, Jorge & Mateus",Sony Music Entertainment,n/d,11/2022,2022,11
9,Pactos (Ao Vivo),"Matheus & Kauan, Jorge & Mateus",Universal Music Group,n/d,11/2022,2022,11
10,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,11/2022,2022,11
11,Pipoco,"Ana Castela, Melody & Dj Chris No Beat",Artista Independente,n/d,11/2022,2022,11
12,Mal Feito (Ao Vivo),"Hugo & Guilherme, Marília Mendonça",Som Livre,n/d,11/2022,2022,11
13,5 Regras (Ao Vivo),Jorge & Mateus,Som Livre,n/d,11/2022,2022,11
14,Comunicação Falhou (Ao Vivo),Mari Fernandez & Nattan,Sony Music Entertainment,n/d,11/2022,2022,11
15,Sereia,"Orochi, Mc Ryan SP & Oruam",Artista Independente,n/d,11/2022,2022,11
16,Tubarão Te Amo (feat. Mc RF),"Mc Jhenny, Tchakabum & Dj LK da Escócia",Artista Independente,n/d,11/2022,2022,11
17,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",Warner Music Group,n/d,11/2022,2022,11
18,Unholy (Feat. Kim Petras),Sam Smith,Universal Music Group,n/d,11/2022,2022,11
19,Poesia Acústica 13,"Pineapple StormTv, Chris Mc, Salve Malak, Tz da Coronel, Mc Cabelinho, Chefin, L7nnon, Luísa Sonza, Oruam, Xamã & N.I.N.A",Artista Independente,n/d,11/2022,2022,11
20,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,11/2022,2022,11
21,Te Love (Ao Vivo),Kevi Jonny,Artista Independente,n/d,11/2022,2022,11
22,Te Amo Demais,Marília Mendonça,Som Livre,n/d,11/2022,2022,11
23,Basiquinho,Matheus & Kauan,Universal Music Group,n/d,11/2022,2022,11
24,Todo Seu (Ao Vivo),Jorge & Mateus,Som Livre,n/d,11/2022,2022,11
25,Balanço da Rede,Matheus Fernandes & Xand Avião,Som Livre,n/d,11/2022,2022,11
26,X1 (Feat Dallass),MC Cabelinho,Artista Independente,n/d,11/2022,2022,11
27,Coração Cigano (Ao Vivo),Luan Santana & Luísa Sonza,Sony Music Entertainment,n/d,11/2022,2022,11
28,Nem Namorado E Nem Ficante (Ao Vivo),"Israel & Rodolffo, Maiara & Maraisa",Som Livre,n/d,11/2022,2022,11
29,Perfeito Pra Ficar Sozinho (Ao Vivo),"Murilo Huff, Maiara & Maraisa",Artista Independente,n/d,11/2022,2022,11
30,Termina Comigo Antes,Gusttavo Lima,Sony Music Entertainment,n/d,11/2022,2022,11
31,Cheiro De Balada (Feat. Gusttavo Lima) (Ao Vivo),Hugo & Guilherme,Som Livre,n/d,11/2022,2022,11
32,Gostosinha É Ela,Felipe Amorim,Artista Independente,n/d,11/2022,2022,11
33,Né Segredo,"Mc Cabelinho, Victor Wao & Bairro 13",Artista Independente,n/d,11/2022,2022,11
34,Vento Forte,Mc Jacaré & Dj Tk,Artista Independente,n/d,11/2022,2022,11
35,Tem Cabaré Essa Noite,Nivaldo Marques & Nattan,Artista Independente,n/d,11/2022,2022,11
36,Papin de Agustin,Oruam & Mainstreet,Artista Independente,n/d,11/2022,2022,11
37,Meu Número (Ao Vivo),"Hugo & Guilherme, Jorge & Mateus",Som Livre,n/d,11/2022,2022,11
38,Melodia Alucinógena,DJ AK BR & Dj Darge,Artista Independente,n/d,11/2022,2022,11
39,Baile no Morro,"Mc Tairon, Mc Vitin Da Igrejinha & Dj Win",Artista Independente,n/d,11/2022,2022,11
40,As It Was,Harry Styles,Sony Music Entertainment,n/d,11/2022,2022,11
41,Evento Cancelado (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,11/2022,2022,11
42,No Ouvidinho,Felipe Amorim,Artista Independente,n/d,11/2022,2022,11
43,Bagulho Louco,Mc Paiva ZS,Artista Independente,n/d,11/2022,2022,11
44,Quem Não Conhece Tá Sem Internet,"Mc Marks, DJ Boy & Dj GM",GR6 Music,n/d,11/2022,2022,11
45,Gatilho (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,11/2022,2022,11
46,Arranhão (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,11/2022,2022,11
47,Anti-Hero,Taylor Swift,Universal Music Group,n/d,11/2022,2022,11
48,Vai Lá Em Casa Hoje (feat. Marília Mendonça),George Henrique & Rodrigo,Artista Independente,n/d,11/2022,2022,11
49,Molhando o Volante,Jorge & Mateus,Som Livre,n/d,11/2022,2022,11
50,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,Artista Independente,n/d,11/2022,2022,11
1,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,n/d,12/2022,2022,12
2,Evoque Prata,"Mc Menor HR, Mc Menor SG & DJ Escobar",Guetto Records,n/d,12/2022,2022,12
3,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Group,n/d,12/2022,2022,12
4,Haja Colírio (Feat. Hugo & Guilherme) (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,12/2022,2022,12
5,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",Som Livre,n/d,12/2022,2022,12
6,Felina,Wiu & Mc Ryan SP,Sony Music Entertainment,n/d,12/2022,2022,12
7,Pactos (Ao Vivo),"Matheus & Kauan, Jorge & Mateus",Universal Music Group,n/d,12/2022,2022,12
8,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,Sony Music Entertainment,n/d,12/2022,2022,12
9,Sereia,"Orochi, Mc Ryan SP & Oruam",Artista Independente,n/d,12/2022,2022,12
10,Casei Com a Putaria (Feat Love Funk),Mc Paiva ZS & MC Ryan SP,Artista Independente,n/d,12/2022,2022,12
11,Beijo de Glicose (Ao Vivo),"Diego & Victor Hugo, Jorge & Mateus",Sony Music Entertainment,n/d,12/2022,2022,12
12,Tubarão Te Amo (feat. Mc RF),"Mc Jhenny, Tchakabum & Dj LK da Escócia",Artista Independente,n/d,12/2022,2022,12
13,Mal Feito (Ao Vivo),"Hugo & Guilherme, Marília Mendonça",Som Livre,n/d,12/2022,2022,12
14,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,12/2022,2022,12
15,5 Regras (Ao Vivo),Jorge & Mateus,Som Livre,n/d,12/2022,2022,12
16,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,Artista Independente,n/d,12/2022,2022,12
17,Pipoco,"Ana Castela, Melody & Dj Chris No Beat",Artista Independente,n/d,12/2022,2022,12
18,Média Boa (Ao Vivo),Felipe e Rodrigo,Universal Music Group,n/d,12/2022,2022,12
19,Comunicação Falhou (Ao Vivo),Mari Fernandez & Nattan,Sony Music Entertainment,n/d,12/2022,2022,12
20,Esse B.O é Meu,"Matheus & Kauan, Guilherme & Benuto",Sony Music Entertainment,n/d,12/2022,2022,12
21,Vapo Vapo Lero Lero (feat. Mc Luiggi & Meno Saaint),"DJ Dozabri, DJ Arana & Silva Mc",Artista Independente,n/d,12/2022,2022,12
22,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",Warner Music Group,n/d,12/2022,2022,12
23,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,12/2022,2022,12
24,Basiquinho,Matheus & Kauan,Universal Music Group,n/d,12/2022,2022,12
25,Te Love (Ao Vivo),Kevi Jonny,Artista Independente,n/d,12/2022,2022,12
26,Te Amo Demais,Marília Mendonça,Som Livre,n/d,12/2022,2022,12
27,Todo Seu (Ao Vivo),Jorge & Mateus,Som Livre,n/d,12/2022,2022,12
28,Nem Namorado E Nem Ficante (Ao Vivo),"Israel & Rodolffo, Maiara & Maraisa",Som Livre,n/d,12/2022,2022,12
29,Perdoou Nada (Ao Vivo),"Israel & Rodolffo, Jorge & Mateus",Som Livre,n/d,12/2022,2022,12
30,Unholy (Feat. Kim Petras),Sam Smith,Universal Music Group,n/d,12/2022,2022,12
31,Perfeito Pra Ficar Sozinho (Ao Vivo),"Murilo Huff, Maiara & Maraisa",Artista Independente,n/d,12/2022,2022,12
32,Poesia Acústica 13,"Pineapple StormTv, Chris Mc, Salve Malak, Tz da Coronel, Mc Cabelinho, Chefin, L7nnon, Luísa Sonza, Oruam, Xamã & N.I.N.A",Artista Independente,n/d,12/2022,2022,12
33,X1 (Feat Dallass),MC Cabelinho,Artista Independente,n/d,12/2022,2022,12
34,As It Was,Harry Styles,Sony Music Entertainment,n/d,12/2022,2022,12
35,Balanço da Rede,Matheus Fernandes & Xand Avião,Som Livre,n/d,12/2022,2022,12
36,Gostosinha É Ela,Felipe Amorim,Artista Independente,n/d,12/2022,2022,12
37,Papin de Agustin,Oruam & Mainstreet,Artista Independente,n/d,12/2022,2022,12
38,Né Segredo,"Mc Cabelinho, Victor Wao & Bairro 13",Artista Independente,n/d,12/2022,2022,12
39,Termina Comigo Antes,Gusttavo Lima,Sony Music Entertainment,n/d,12/2022,2022,12
40,Imprevisto,"Yago Oproprio, Rô Rosa & Skeeter Beats",Artista Independente,n/d,12/2022,2022,12
41,Evento Cancelado (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,12/2022,2022,12
42,Cara da Derrota (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,12/2022,2022,12
43,Arranhão (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,12/2022,2022,12
44,Gatilho (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,12/2022,2022,12
45,Vai Lá Em Casa Hoje (feat. Marília Mendonça),George Henrique & Rodrigo,Artista Independente,n/d,12/2022,2022,12
46,Coração de Gelo,Wiu,Sony Music Entertainment,n/d,12/2022,2022,12
47,Cheiro De Balada (Feat. Gusttavo Lima) (Ao Vivo),Hugo & Guilherme,Som Livre,n/d,12/2022,2022,12
48,Molhando o Volante,Jorge & Mateus,Som Livre,n/d,12/2022,2022,12
49,Leão,Marília Mendonça,Som Livre,n/d,12/2022,2022,12
50,No Ouvidinho,Felipe Amorim,Artista Independente,n/d,12/2022,2022,12
1,Leão,Marília Mendonça,Som Livre,n/d,01/2023,2023,1
2,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,n/d,01/2023,2023,1
3,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Group,n/d,01/2023,2023,1
4,Evoque Prata,"Mc Menor HR, Mc Menor SG & DJ Escobar",Guetto Records,n/d,01/2023,2023,1
5,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",Som Livre,n/d,01/2023,2023,1
6,Haja Colírio (Feat. Hugo & Guilherme) (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,01/2023,2023,1
7,Agudo Mágico 3 (feat. Mc Lipivox),"Mc K.K, Dj TG Beats & Dj Aurélio",Authentic Records,n/d,01/2023,2023,1
8,Felina,Wiu & Mc Ryan SP,Sony Music Entertainment,n/d,01/2023,2023,1
9,Pactos (Ao Vivo),"Matheus & Kauan, Jorge & Mateus",Universal Music Group,n/d,01/2023,2023,1
10,Coração de Gelo,Wiu,Sony Music Entertainment,n/d,01/2023,2023,1
11,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,Sony Music Entertainment,n/d,01/2023,2023,1
12,Sereia,"Orochi, Mc Ryan SP & Oruam",Artista Independente,n/d,01/2023,2023,1
13,Mama.Cita (Hasta La Vista),Luísa Sonza & Xamã,Sony Music Entertainment,n/d,01/2023,2023,1
14,Puta Mexicana,"DJ Jeeh FDC, Mc Menor MT & Yuri Redicopa",Artista Independente,n/d,01/2023,2023,1
15,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,Artista Independente,n/d,01/2023,2023,1
16,Média Boa (Ao Vivo),Felipe e Rodrigo,Universal Music Group,n/d,01/2023,2023,1
17,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,Som Livre,n/d,01/2023,2023,1
18,Esse B.O é Meu,"Matheus & Kauan, Guilherme & Benuto",Sony Music Entertainment,n/d,01/2023,2023,1
19,Perdoou Nada (Ao Vivo),"Israel & Rodolffo, Jorge & Mateus",Som Livre,n/d,01/2023,2023,1
20,Beijo de Glicose (Ao Vivo),"Diego & Victor Hugo, Jorge & Mateus",Sony Music Entertainment,n/d,01/2023,2023,1
21,Mal Feito (Ao Vivo),"Hugo & Guilherme, Marília Mendonça",Som Livre,n/d,01/2023,2023,1
22,Casei Com a Putaria (Feat Love Funk),Mc Paiva ZS & MC Ryan SP,Artista Independente,n/d,01/2023,2023,1
23,5 Regras (Ao Vivo),Jorge & Mateus,Som Livre,n/d,01/2023,2023,1
24,Ai Papai,"Anitta, Mc Danny & Hitmaker",Warner Music Group,n/d,01/2023,2023,1
25,Namora Aí,"Mc Ryan SP, Mc Daniel & Kotim",Warner Music Group,n/d,01/2023,2023,1
26,Flowers,Miley Cyrus,Sony Music Entertainment,n/d,01/2023,2023,1
27,Luz do Luar,Mc Tato & DJ Ak beats,Artista Independente,n/d,01/2023,2023,1
28,Pipoco,"Ana Castela, Melody & Dj Chris No Beat",Artista Independente,n/d,01/2023,2023,1
29,Dona De Mim,Ana Castela,Artista Independente,n/d,01/2023,2023,1
30,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,01/2023,2023,1
31,Tubarão Te Amo (feat. Mc RF),"Mc Jhenny, Tchakabum & Dj LK da Escócia",Artista Independente,n/d,01/2023,2023,1
32,Comunicação Falhou (Ao Vivo),Mari Fernandez & Nattan,Sony Music Entertainment,n/d,01/2023,2023,1
33,Te Amo Demais,Marília Mendonça,Som Livre,n/d,01/2023,2023,1
34,Toma Tapa,Mc Jacaré,Artista Independente,n/d,01/2023,2023,1
35,Basiquinho,Matheus & Kauan,Universal Music Group,n/d,01/2023,2023,1
36,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,01/2023,2023,1
37,Vapo Vapo Lero Lero (feat. Mc Luiggi & Meno Saaint),"DJ Dozabri, DJ Arana & Silva Mc",Artista Independente,n/d,01/2023,2023,1
38,Perfeito Pra Ficar Sozinho (Ao Vivo),"Murilo Huff, Maiara & Maraisa",Artista Independente,n/d,01/2023,2023,1
39,"Fogo E Gasolina (Feat. Cyclope Beatz, Red & meLLo)",Mc Cabelinho,Artista Independente,n/d,01/2023,2023,1
40,Cara da Derrota (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,01/2023,2023,1
41,Todo Seu (Ao Vivo),Jorge & Mateus,Som Livre,n/d,01/2023,2023,1
42,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",Warner Music Group,n/d,01/2023,2023,1
43,As It Was,Harry Styles,Sony Music Entertainment,n/d,01/2023,2023,1
44,X1 (Feat Dallass),MC Cabelinho,Artista Independente,n/d,01/2023,2023,1
45,Unholy (Feat. Kim Petras),Sam Smith,Universal Music Group,n/d,01/2023,2023,1
46,Balanço da Rede,Matheus Fernandes & Xand Avião,Som Livre,n/d,01/2023,2023,1
47,Poesia Acústica 13,"Pineapple StormTv, Chris Mc, Salve Malak, Tz da Coronel, Mc Cabelinho, Chefin, L7nnon, Luísa Sonza, Oruam, Xamã & N.I.N.A",Artista Independente,n/d,01/2023,2023,1
48,Nem Namorado E Nem Ficante (Ao Vivo),"Israel & Rodolffo, Maiara & Maraisa",Som Livre,n/d,01/2023,2023,1
49,Te Love (Ao Vivo),Kevi Jonny,Artista Independente,n/d,01/2023,2023,1
50,Cavalo De Pau,Bruno & Denner & Gusttavo Lima,Artista Independente,n/d,01/2023,2023,1
1,Zona De Perigo,Leo Santana,Universal Music Group,n/d,02/2023,2023,2
2,Leão,Marília Mendonça,Som Livre,n/d,02/2023,2023,2
3,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,n/d,02/2023,2023,2
4,Coração de Gelo,Wiu,Sony Music Entertainment,n/d,02/2023,2023,2
5,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Group,n/d,02/2023,2023,2
6,Facilita Aí,Zé Felipe,Som Livre,n/d,02/2023,2023,2
7,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",Som Livre,n/d,02/2023,2023,2
8,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,Som Livre,n/d,02/2023,2023,2
9,Ai Papai,"Anitta, Mc Danny & Hitmaker",Warner Music Group,n/d,02/2023,2023,2
10,Puta Mexicana (Feat. Mc Pelé),"DJ Jeeh FDC, Mc Menor MT & Yuri Redicopa",Artista Independente,n/d,02/2023,2023,2
11,Haja Colírio (Feat. Hugo & Guilherme) (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,02/2023,2023,2
12,Luz do Luar,Mc Tato & DJ Ak beats,Artista Independente,n/d,02/2023,2023,2
13,Flowers,Miley Cyrus,Sony Music Entertainment,n/d,02/2023,2023,2
14,Evoque Prata,"Mc Menor HR, Mc Menor SG & DJ Escobar",Guetto Records,n/d,02/2023,2023,2
15,Saudade Da Minha Vida (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,02/2023,2023,2
16,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,Artista Independente,n/d,02/2023,2023,2
17,Flow Espacial,"Teto, Wiu & Matuê",Sony Music Entertainment,n/d,02/2023,2023,2
18,Pactos (Ao Vivo),"Matheus & Kauan, Jorge & Mateus",Universal Music Group,n/d,02/2023,2023,2
19,Felina,Wiu & Mc Ryan SP,Sony Music Entertainment,n/d,02/2023,2023,2
20,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & Mc Don Juan,Universal Music Group,n/d,02/2023,2023,2
21,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,Artista Independente,n/d,02/2023,2023,2
22,Agudo Mágico 3 (feat. Mc Lipivox),"Mc K.K, Dj TG Beats & Dj Aurélio",Authentic Records,n/d,02/2023,2023,2
23,Dona De Mim,Ana Castela,Artista Independente,n/d,02/2023,2023,2
24,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,Sony Music Entertainment,n/d,02/2023,2023,2
25,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Artista Independente,n/d,02/2023,2023,2
26,Nosso Quadro,AgroPlay & Ana Castela,Artista Independente,n/d,02/2023,2023,2
27,Perdoou Nada (Ao Vivo),"Israel & Rodolffo, Jorge & Mateus",Som Livre,n/d,02/2023,2023,2
28,Namora Aí,"Mc Ryan SP, Mc Daniel & Kotim",Warner Music Group,n/d,02/2023,2023,2
29,5 Regras (Ao Vivo),Jorge & Mateus,Som Livre,n/d,02/2023,2023,2
30,Sereia,"Orochi, Mc Ryan SP & Oruam",Artista Independente,n/d,02/2023,2023,2
31,Traumatizei (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,02/2023,2023,2
32,Esse B.O é Meu,"Matheus & Kauan, Guilherme & Benuto",Sony Music Entertainment,n/d,02/2023,2023,2
33,Mama.Cita (Hasta La Vista),Luísa Sonza & Xamã,Sony Music Entertainment,n/d,02/2023,2023,2
34,Média Boa (Ao Vivo),Felipe e Rodrigo,Universal Music Group,n/d,02/2023,2023,2
35,Solteirou (Ao Vivo),Luan Santana,Sony Music Entertainment,n/d,02/2023,2023,2
36,Toma Tapa,Mc Jacaré,Artista Independente,n/d,02/2023,2023,2
37,Beijo de Glicose (Ao Vivo),"Diego & Victor Hugo, Jorge & Mateus",Sony Music Entertainment,n/d,02/2023,2023,2
38,Bandido Não Dança,"Mc Paiva ZS, Gabb Mc & Dj Aladin GDB",Artista Independente,n/d,02/2023,2023,2
39,Lovezinho,Treyce,Artista Independente,n/d,02/2023,2023,2
40,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Group,n/d,02/2023,2023,2
41,Casei Com a Putaria (Feat Love Funk),Mc Paiva ZS & MC Ryan SP,Artista Independente,n/d,02/2023,2023,2
42,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,Som Livre,n/d,02/2023,2023,2
43,Parecia Tempestade (Feat Mc Danny),Sony no Beat & Felupe,Sony Music Entertainment,n/d,02/2023,2023,2
44,"Fogo E Gasolina (Feat. Cyclope Beatz, Red & meLLo)",Mc Cabelinho,Artista Independente,n/d,02/2023,2023,2
45,Mal Feito (Ao Vivo),"Hugo & Guilherme, Marília Mendonça",Som Livre,n/d,02/2023,2023,2
46,Pipoco,"Ana Castela, Melody & Dj Chris No Beat",Artista Independente,n/d,02/2023,2023,2
47,Sem Aliança No Dedo,Mc Xenon & Os Gemeos da Putaria,Artista Independente,n/d,02/2023,2023,2
48,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Group,n/d,02/2023,2023,2
49,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,Warner Music Group,n/d,02/2023,2023,2
50,Comunicação Falhou (Ao Vivo),Mari Fernandez & Nattan,Sony Music Entertainment,n/d,02/2023,2023,2
1,Nosso Quadro,AgroPlay & Ana Castela,Artista Independente,n/d,03/2023,2023,3
2,Leão,Marília Mendonça,Som Livre,n/d,03/2023,2023,3
3,Lovezinho,Treyce,Artista Independente,n/d,03/2023,2023,3
4,Zona De Perigo,Leo Santana,Universal Music Group,n/d,03/2023,2023,3
5,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,n/d,03/2023,2023,3
6,Traumatizei (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,03/2023,2023,3
7,Coração de Gelo,Wiu,Sony Music Entertainment,n/d,03/2023,2023,3
8,Sem Aliança No Dedo,Mc Xenon & Os Gemeos da Putaria,Artista Independente,n/d,03/2023,2023,3
9,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,03/2023,2023,3
10,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Artista Independente,n/d,03/2023,2023,3
11,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Group,n/d,03/2023,2023,3
12,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Group,n/d,03/2023,2023,3
13,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,n/d,03/2023,2023,3
14,Saudade Da Minha Vida (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,03/2023,2023,3
15,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Group,n/d,03/2023,2023,3
16,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,Som Livre,n/d,03/2023,2023,3
17,Facilita Aí,Zé Felipe,Som Livre,n/d,03/2023,2023,3
18,Luz do Luar,Mc Tato & DJ Ak beats,Artista Independente,n/d,03/2023,2023,3
19,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & Mc Don Juan,Universal Music Group,n/d,03/2023,2023,3
20,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,Artista Independente,n/d,03/2023,2023,3
21,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,Som Livre,n/d,03/2023,2023,3
22,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",Som Livre,n/d,03/2023,2023,3
23,085 (Ao Vivo),Mc Rogerinho,Artista Independente,n/d,03/2023,2023,3
24,Pactos (Ao Vivo),"Matheus & Kauan, Jorge & Mateus",Universal Music Group,n/d,03/2023,2023,3
